season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,1,2,84,canada,J_R_Fitzpatrick,J.R. Fitzpatrick,Equipment Express,,Chevrolet,51,,running,39,48
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,2,4,17,canada,DJ_Kennington,D.J. Kennington,Castrol Edge/ M ahindra Tractors,,Dodge,51,,running,3,43
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,3,1,22,canada,Scott_Steckly,Scott Steckly,Canadian Tire / Sylvania,,Dodge,51,,running,1,42
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,4,3,27,canada,Andrew_Ranger,Andrew Ranger,Dodge / Mopar,,Dodge,51,,running,1,41
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,5,10,47,canada,L_P_Dumoulin,L.P. Dumoulin,WeatherTech Canada / Bellemare,,Dodge,51,,running,0,39
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,6,6,3,canada,Jason_Hathaway,Jason Hathaway,Snap-on Tools / Vortex Brake Pads,,Dodge,51,,running,0,38
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,7,7,02,canada,Kerry_Micks,Kerry Micks,Leland / BDI / PartSource,,Ford,51,,running,0,37
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,8,9,23,canada,Jeff_Lapcevich,Jeff Lapcevich,Tim Hortons,,Dodge,51,,running,0,36
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,9,11,66,canada,Robin_Buck,Robin Buck,Quaker State,,Dodge,51,,running,3,36
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,10,8,42,canada,Peter_Klutt,Peter Klutt,Legendary Motorcar,,Chevrolet,51,,running,0,34
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,11,5,60,canada,Ron_Beauchamp_Jr,"Ron Beauchamp, Jr.",Mopar / Mobil 1,,Dodge,51,,running,4,34
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,12,13,21,canada,Jason_White_(5),Jason White,A&W / Bower & Wilkins,,Dodge,51,,running,0,32
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,13,17,56,canada,Howie_Scannell_Jr,"Howie Scannell, Jr.",Trailers by Jim Bray,,Dodge,51,,running,0,31
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,14,22,10,canada,Derek_White,Derek White,Burger Barn,,Chevrolet,51,,running,0,30
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,15,23,94,canada,Dave_Coursol,Dave Coursol,Carquest Canada,,Dodge,51,,running,0,29
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,16,20,81,canada,Larry_Jackson,Larry Jackson,B&B Decals / Speedy Auto Service,,Dodge,51,,running,0,28
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,17,26,67,canada,David_Thorndyke,David Thorndyke,Thorsons EVT / Shell,,Chevrolet,50,,running,0,27
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,18,16,90,canada,Martin_Roy,Martin Roy,Veloce / Gamache Truck Center,,Dodge,50,,running,0,26
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,19,14,44,canada,Jarrad_Whissell,Jarrad Whissell,SMS Equipment / Komatsu,,Ford,48,,running,0,25
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,20,18,15,canada,Steven_Mathews,Steven Mathews,Bill Mathews Motors,,Ford,43,,transmission,0,24
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,21,19,07,canada,Isabelle_Tremblay,Isabelle Tremblay,Frank Lyman Design,,Dodge,28,,rear end,0,23
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,22,12,99,canada,Steve_Cote,Steve Cote,White Motorsports,,Chevrolet,24,,transmission,0,22
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,23,27,97,canada,Hugo_Vannini,Hugo Vannini,Vannini Motorsports,,Ford,24,,running,0,21
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,24,24,11,canada,Michael_Scholz,Michael Scholz,Jiffy Car Wash / Watchfinder.ca,,Chevrolet,21,,running,0,20
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,25,25,50,canada,Joey_McColm,Joey McColm,#GiveYourEverything,,Dodge,17,,crash,0,19
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,26,15,5,canada,Noel_Dowler,Noel Dowler,EMCO-Kohler / Rheem,,Dodge,14,,engine,0,18
2012,T,2012_Vortex_Brake_Pads_200,2012_01_T,27,21,29,canada,"Ray_Courtemanche,_Jr","Ray Courtemanche, Jr.",Construction Danam Bonzai,,Dodge,1,,crash,0,17
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,1,16,27,canada,Andrew_Ranger,Andrew Ranger,Dodge / GC Motorsports,,Dodge,31,,running,25,48
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,2,3,84,canada,J_R_Fitzpatrick,J.R. Fitzpatrick,Equipment Express,,Chevrolet,31,,running,0,42
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,3,1,22,canada,Scott_Steckly,Scott Steckly,Canadian Tire / Eliminator,,Dodge,31,,running,0,41
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,4,12,47,canada,L_P_Dumoulin,L.P. Dumoulin,WeatherTech Canada / Bellemare,,Dodge,31,,running,0,40
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,5,2,17,canada,DJ_Kennington,D.J. Kennington,Castrol Edge / Mahindra Tractors,,Dodge,31,,running,6,40
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,6,25,36,canada,Alex_Labbe,Alex Labbe,VR Victoriaville,,Dodge,31,,running,0,38
2012,T,2012_ICAR_Lucas_Oil_Grand_Prix,2012_02_T,7,26,04,canada,J_F_Dumoulin,J.F. Dumoulin,ACASS / Bellemare / Marac,,Dodge,31,,running,0,37
