season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2005,C,2005_Florida_Dodge_Dealers_250,1,36,04,usa,Bobby_Hamilton,Bobby Hamilton,Lufkin Pro Series,Bobby_Hamilton_Racing,Dodge,100,86850,running,1,185
2005,C,2005_Florida_Dodge_Dealers_250,2,21,2,usa,Jimmy_Spencer,Jimmy Spencer,Team ASE,Jim_Smith,Dodge,100,53925,running,5,175
2005,C,2005_Florida_Dodge_Dealers_250,3,6,66,usa,Todd_Bodine,Todd Bodine,Fiddleback Racing,Tom_Eldredge,Toyota,100,46115,running,16,175
2005,C,2005_Florida_Dodge_Dealers_250,4,26,99,usa,Ricky_Craven,Ricky Craven,Superchips,Jack_Roush,Ford,100,27400,running,2,165
2005,C,2005_Florida_Dodge_Dealers_250,5,31,1,usa,Ted_Musgrave,Ted Musgrave,Mopar,Jim_Smith,Dodge,100,25050,running,0,155
2005,C,2005_Florida_Dodge_Dealers_250,6,32,08,usa,Ken_Weaver,Ken Weaver,1-800-4-A-Phone,Gene_Christensen,Chevrolet,100,20950,running,0,150
2005,C,2005_Florida_Dodge_Dealers_250,7,13,29,usa,Brad_Keselowski,Brad Keselowski,SUBcrews.com,Bob_Keselowski,Ford,100,19850,running,1,151
2005,C,2005_Florida_Dodge_Dealers_250,8,24,75,usa,David_Starr,David Starr,Spears Manufacturing,Wayne_Spears,Chevrolet,100,18850,running,0,142
2005,C,2005_Florida_Dodge_Dealers_250,9,35,24,usa,Wayne_Edwards_(1),Wayne Edwards,Mighty Motorsports,Rob_Ferguson,Chevrolet,100,17850,running,0,138
2005,C,2005_Florida_Dodge_Dealers_250,10,17,23,usa,Johnny_Benson_Jr,"Johnny Benson, Jr.",TRD,Bill_Davis,Toyota,100,18300,running,5,139
2005,C,2005_Florida_Dodge_Dealers_250,11,25,88,usa,Matt_Crafton,Matt Crafton,Menards,Duke_Thorson,Chevrolet,99,16750,crash,0,130
2005,C,2005_Florida_Dodge_Dealers_250,12,14,17,usa,David_Reutimann,David Reutimann,NTN Bearings,Darrell_Waltrip,Toyota,99,16565,crash,1,132
2005,C,2005_Florida_Dodge_Dealers_250,13,15,16,usa,Jack_Sprague,Jack Sprague,Chevy Trucks,David_Fuge,Chevrolet,99,16465,crash,0,124
2005,C,2005_Florida_Dodge_Dealers_250,14,30,4,usa,Casey_Atwood,Casey Atwood,Bailey's,Bobby_Hamilton_Racing,Dodge,99,16365,crash,0,121
2005,C,2005_Florida_Dodge_Dealers_250,15,20,59,usa,Robert_Pressley,Robert Pressley,Melling Select Oil Pumps,James_Harris,Dodge,99,16765,crash,6,123
2005,C,2005_Florida_Dodge_Dealers_250,16,2,46,usa,Dennis_Setzer,Dennis Setzer,Chevy Silverado,David_Dollar,Chevrolet,99,13815,crash,12,120
2005,C,2005_Florida_Dodge_Dealers_250,17,22,02,usa,Kelly_Sutton,Kelly Sutton,Team Copaxone,Ed_Sutton,Chevrolet,99,15960,running,0,112
2005,C,2005_Florida_Dodge_Dealers_250,18,34,21,usa,Mike_Harmon,Mike Harmon,Global Pigeon Supply,Bert_Oostlander,Chevrolet,99,16440,running,0,109
2005,C,2005_Florida_Dodge_Dealers_250,19,3,12,usa,Robert_Huffman,Robert Huffman,Toyota Tundra,Darrell_Waltrip,Toyota,96,15740,crash,0,106
2005,C,2005_Florida_Dodge_Dealers_250,20,12,10,usa,Terry_Cook,Terry Cook,Power Stroke Diesel,Greg_Pollex,Ford,96,16040,crash,14,108
2005,C,2005_Florida_Dodge_Dealers_250,21,9,30,usa,Chad_Chaffin,Chad Chaffin,Toyota Tundra,Germain_Racing,Toyota,95,14540,crash,4,105
2005,C,2005_Florida_Dodge_Dealers_250,22,5,13,usa,Tracy_Hines,Tracy Hines,ThorSport Racing,Duke_Thorson,Chevrolet,90,15440,crash,0,97
2005,C,2005_Florida_Dodge_Dealers_250,23,18,62,usa,Steve_Park,Steve Park,Orleans Hotel & Casino,Michael_Gaughan,Dodge,82,14065,engine,0,94
2005,C,2005_Florida_Dodge_Dealers_250,24,28,07,usa,Sean_Murphy,Sean Murphy,Green Light Racing,Gene_Christensen,Chevrolet,81,14965,engine,0,91
2005,C,2005_Florida_Dodge_Dealers_250,25,16,5,usa,Mike_Skinner,Mike Skinner,Toyota Tundra,Bill_Davis,Toyota,73,13865,crash,3,93
2005,C,2005_Florida_Dodge_Dealers_250,26,27,6,usa,Ron_Hornaday_Jr,"Ron Hornaday, Jr.",GM Goodwrench,Kevin_Harvick,Chevrolet,67,12765,crash,9,90
2005,C,2005_Florida_Dodge_Dealers_250,27,33,8,usa,Deborah_Renshaw,Deborah Renshaw,BHR2,Ray_Montgomery,Dodge,66,13640,radiator,0,82
2005,C,2005_Florida_Dodge_Dealers_250,28,29,38,usa,Brandon_Whitt,Brandon Whitt,Cure Autism Now / McMillin Homes,Tom_DeLoach,Toyota,64,12540,radiator,0,79
2005,C,2005_Florida_Dodge_Dealers_250,29,4,22,usa,Bill_Lester,Bill Lester,Sun Trust,Bill_Davis,Toyota,63,12440,crash,13,81
2005,C,2005_Florida_Dodge_Dealers_250,30,10,77,usa,Brendan_Gaughan,Brendan Gaughan,Jasper Engines & Transmissions,Michael_Gaughan,Dodge,61,12340,crash,3,78
2005,C,2005_Florida_Dodge_Dealers_250,31,23,18,usa,Chase_Montgomery,Chase Montgomery,Bobby Hamilton Racing,Bobby_Hamilton_Racing,Dodge,49,12290,crash,0,70
2005,C,2005_Florida_Dodge_Dealers_250,32,11,50,usa,Todd_Kluever,Todd Kluever,Shell ROTELLA T,Jack_Roush,Ford,49,12240,crash,0,67
2005,C,2005_Florida_Dodge_Dealers_250,33,8,19,usa,Regan_Smith,Regan Smith,Xpress Motorsports,David_Fuge,Chevrolet,48,12190,crash,4,69
2005,C,2005_Florida_Dodge_Dealers_250,34,7,9,japan,Shigeaki_Hattori,Shigeaki Hattori,AISIN / AISIN AW,Don_Arnold,Toyota,48,12140,crash,0,61
