season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2006,AC,2006_Merchants_Bank_150,2006_01_AC,1,2,32,usa,Jean-Paul_Cyr,Jean-Paul Cyr,Ehler's RV / Sticks 'n Stuff,,Chevrolet,150,2700,running,121,120
2006,AC,2006_Merchants_Bank_150,2006_01_AC,2,8,89,usa,Scott_Payea,Scott Payea,AC Sports / Wendell's Furniture,,Ford,150,1500,running,0,103
2006,AC,2006_Merchants_Bank_150,2006_01_AC,3,7,75,usa,Pete_Fecteau,Pete Fecteau,Fecteau Homes,,Pontiac,150,1200,running,0,91
2006,AC,2006_Merchants_Bank_150,2006_01_AC,4,14,25,usa,David_Whitcomb,David Whitcomb,Ferguson Wtrwks/Sun Ray Sctry/VT Cent. Vac,,Chevrolet,150,1000,running,0,89
2006,AC,2006_Merchants_Bank_150,2006_01_AC,5,13,86,usa,Dennis_Demers,Dennis Demers,Shelburne Limestone,,Chevrolet,150,850,running,0,77
2006,AC,2006_Merchants_Bank_150,2006_01_AC,6,12,52,usa,Dave_Pembroke,Dave Pembroke,VSECU / Trenchless,,Chevrolet,150,750,running,0,87
2006,AC,2006_Merchants_Bank_150,2006_01_AC,7,19,97,usa,Joey_Polewarczyk_Jr,"Joey Polewarczyk, Jr.",Pole's Automotive,,Chevrolet,150,675,running,0,81
2006,AC,2006_Merchants_Bank_150,2006_01_AC,8,20,6,usa,Cris_Michaud,Cris Michaud,Merchants Bank,,Ford,150,550,running,0,76
2006,AC,2006_Merchants_Bank_150,2006_01_AC,9,9,7,usa,Eric_Williams,Eric Williams,"Unicel / Polow, Polow & Mahoney",,Chevrolet,150,525,running,0,81
2006,AC,2006_Merchants_Bank_150,2006_01_AC,10,1,55,usa,Brent_Dragon,Brent Dragon,Kinney Drugs / Furniture World of Vermont,,Dodge,150,600,running,29,84
2006,AC,2006_Merchants_Bank_150,2006_01_AC,11,15,26,usa,John_Donahue,John Donahue,Roberts Electric,,Dodge,150,450,running,0,65
2006,AC,2006_Merchants_Bank_150,2006_01_AC,12,23,29,usa,Mark_Lamberton,Mark Lamberton,Jeffords Steel & Engineering,,Chevrolet,150,440,running,0,68
2006,AC,2006_Merchants_Bank_150,2006_01_AC,13,16,8,usa,Rich_Lowrey,Rich Lowrey,Imagistics / FYE / Fox 44,,Dodge,150,430,running,0,71
2006,AC,2006_Merchants_Bank_150,2006_01_AC,14,3,16,usa,Joey_Becker,Joey Becker,Richard Green Trucking,,Ford,150,420,running,0,71
2006,AC,2006_Merchants_Bank_150,2006_01_AC,15,10,05,usa,Ron_Henry,Ron Henry,Wayne Excavators / Randy Tibbetts Aggregates,,Chevrolet,150,410,running,0,72
2006,AC,2006_Merchants_Bank_150,2006_01_AC,16,24,78,usa,Ryan_Nolin,Ryan Nolin,Mountain Air Systems,,Chevrolet,150,400,running,0,60
2006,AC,2006_Merchants_Bank_150,2006_01_AC,17,18,5,usa,Marcel_Gravel,Marcel Gravel,Tarrant for Senate / Riverview Garage,,Pontiac,149,405,running,0,61
2006,AC,2006_Merchants_Bank_150,2006_01_AC,18,5,20,usa,Brett_Wheeler,Brett Wheeler,Miller Automobile Co.,,Dodge,148,380,running,0,66
2006,AC,2006_Merchants_Bank_150,2006_01_AC,19,11,24,usa,Steve_Fisher,Steve Fisher,Days Inn / Vergennes Building Supply,,Dodge,147,370,running,0,64
2006,AC,2006_Merchants_Bank_150,2006_01_AC,20,26,4,usa,Ken_Dufour,Ken Dufour,Central Asphalt Paving,,Dodge,138,370,running,0,52
2006,AC,2006_Merchants_Bank_150,2006_01_AC,21,17,96,usa,Fred_LaGoy,Fred LaGoy,Jeffords Steel / Adirondack Welding,,Chevrolet,111,375,crash,0,53
2006,AC,2006_Merchants_Bank_150,2006_01_AC,22,25,85,usa,Trampas_Demers,Trampas Demers,Jiffy Mart,,Chevrolet,80,340,crash,0,48
2006,AC,2006_Merchants_Bank_150,2006_01_AC,23,4,11,usa,Ryan_Vanasse,Ryan Vanasse,Team V Transport,,Chevrolet,80,430,crash,0,61
2006,AC,2006_Merchants_Bank_150,2006_01_AC,24,6,99,usa,Roger_Brown,Roger Brown,Roger Brown Trucking,,Ford,74,320,overheating,0,54
2006,AC,2006_Merchants_Bank_150,2006_01_AC,25,21,12,usa,Steve_Reny,Steve Reny,Cusick Plumbing / Reny Construction,,Chevrolet,67,310,brakes,0,44
2006,AC,2006_Merchants_Bank_150,2006_01_AC,26,22,18,usa,Jamie_Fisher,Jamie Fisher,S.D. Ireland Brothers Concrete,,Chevrolet,16,300,rear end,0,44
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,1,4,80,canada,Donald_Theetge,Donald Theetge,Castrol / PGO Scooters,,Chevrolet,100,3000,running,68,95
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,2,17,3,canada,Sylvain_Lacombe,Sylvain Lacombe,Demolition R. Lacombe,,Chevrolet,100,2000,running,0,78
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,3,8,55,usa,Brent_Dragon,Brent Dragon,Kinney Drugs / Furniture World of Vermont,,Dodge,100,1050,running,0,93
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,4,15,52,usa,Dave_Pembroke,Dave Pembroke,VSECU / Trenchless,,Chevrolet,100,800,running,0,89
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,5,12,32,usa,Jean-Paul_Cyr,Jean-Paul Cyr,Ehler's RV / Sticks 'n Stuff,,Chevrolet,100,600,running,0,97
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,6,2,0,canada,Martin_Lacombe,Martin Lacombe,Demolition R. Lacombe,,Pontiac,100,500,running,0,75
2006,AC,2006_Banlieu_Ford_100,2006_02_AC,7,3,99,usa,Roger_Brown,Roger Brown,Roger Brown Trucking,,Ford,100,500,running,31,86
